label,file,algo,cid,service_type,node_id,local_step,wait_time,pull_time,deploy_delay,completion_time,run_time,reuse_mb,downloaded_mb
mid,result_200_mid.json,FG-DSCR,c118,default,edge-6,1,0.0,448.0,448.0,479.0,31.0,0,4480
mid,result_200_mid.json,FG-DSCR,c148,default,edge-6,2,479.0,0.0,479.0,510.0,31.0,4480,0
mid,result_200_mid.json,FG-DSCR,c178,default,edge-6,3,510.0,0.0,510.0,541.0,31.0,4480,0
mid,result_200_mid.json,FG-DSCR,c088,default,edge-6,4,541.0,0.0,541.0,572.0,31.0,4480,0
mid,result_200_mid.json,FG-DSCR,c028,default,edge-6,5,572.0,0.0,572.0,603.0,31.0,4480,0
mid,result_200_mid.json,FG-DSCR,c058,default,edge-6,6,603.0,0.0,603.0,634.0,31.0,4480,0
mid,result_200_mid.json,FG-DSCR,c090,default,edge-6,7,634.0,72.4,706.4,731.4,25.0,3828,724
mid,result_200_mid.json,FG-DSCR,c150,default,edge-6,8,731.4,0.0,731.4,756.4,25.0,4552,0
mid,result_200_mid.json,FG-DSCR,c060,default,edge-6,9,756.4,0.0,756.4,781.4,25.0,4552,0
mid,result_200_mid.json,FG-DSCR,c030,default,edge-6,10,781.4,0.0,781.4,806.4,25.0,4552,0
mid,result_200_mid.json,FG-DSCR,c180,default,edge-6,11,806.4,0.0,806.4,831.4,25.0,4552,0
mid,result_200_mid.json,FG-DSCR,c120,default,edge-6,12,831.4,0.0,831.4,856.4,25.0,4552,0
mid,result_200_mid.json,FG-DSCR,c029,default,edge-6,13,856.4,180.0,1036.4,1058.4,22.0,4472,1800
mid,result_200_mid.json,FG-DSCR,c149,default,edge-6,14,1058.4,0.0,1058.4,1080.4,22.0,6272,0
mid,result_200_mid.json,FG-DSCR,c179,default,edge-6,15,1080.4,0.0,1080.4,1102.4,22.0,6272,0
mid,result_200_mid.json,FG-DSCR,c119,default,edge-6,16,1102.4,0.0,1102.4,1124.4,22.0,6272,0
mid,result_200_mid.json,FG-DSCR,c089,default,edge-6,17,1124.4,0.0,1124.4,1146.4,22.0,6272,0
mid,result_200_mid.json,FG-DSCR,c059,default,edge-6,18,1146.4,0.0,1146.4,1168.4,22.0,6272,0
mid,result_200_mid.json,FG-DSCR,c115,default,edge-6,19,1168.4,0.0,1168.4,1190.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c055,default,edge-6,20,1190.4,0.0,1190.4,1212.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c145,default,edge-6,21,1212.4,0.0,1212.4,1234.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c175,default,edge-6,22,1234.4,0.0,1234.4,1256.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c085,default,edge-6,23,1256.4,0.0,1256.4,1278.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c025,default,edge-6,24,1278.4,0.0,1278.4,1300.4,22.0,5632,0
mid,result_200_mid.json,FG-DSCR,c087,default,edge-6,25,1300.4,810.0,2110.4,2138.4,28.0,4474,8100
mid,result_200_mid.json,FG-DSCR,c147,default,edge-6,26,2138.4,0.0,2138.4,2166.4,28.0,12574,0
mid,result_200_mid.json,FG-DSCR,c027,default,edge-6,27,2166.4,0.0,2166.4,2194.4,28.0,12574,0
mid,result_200_mid.json,FG-DSCR,c057,default,edge-6,28,2194.4,0.0,2194.4,2222.4,28.0,12574,0
mid,result_200_mid.json,FG-DSCR,c117,default,edge-6,29,2222.4,0.0,2222.4,2250.4,28.0,12574,0
mid,result_200_mid.json,FG-DSCR,c177,default,edge-6,30,2250.4,0.0,2250.4,2278.4,28.0,12574,0
mid,result_200_mid.json,FG-DSCR,c056,default,edge-6,31,2278.4,760.0,3038.4,3063.4,25.0,12640,7600
mid,result_200_mid.json,FG-DSCR,c086,default,edge-6,32,3063.4,0.0,3063.4,3088.4,25.0,20240,0
mid,result_200_mid.json,FG-DSCR,c146,default,edge-6,33,3088.4,0.0,3088.4,3113.4,25.0,20240,0
mid,result_200_mid.json,FG-DSCR,c026,default,edge-6,34,3113.4,0.0,3113.4,3138.4,25.0,20240,0
mid,result_200_mid.json,FG-DSCR,c176,default,edge-6,35,3138.4,0.0,3138.4,3163.4,25.0,20240,0
mid,result_200_mid.json,FG-DSCR,c116,default,edge-6,36,3163.4,0.0,3163.4,3188.4,25.0,20240,0
mid,result_200_mid.json,FG-DSCR,c185,default,edge-7,1,0.0,454.3,454.3,472.3,18.0,0,4543
mid,result_200_mid.json,FG-DSCR,c065,default,edge-7,2,472.3,0.0,472.3,490.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c155,default,edge-7,3,490.3,0.0,490.3,508.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c005,default,edge-7,4,508.3,0.0,508.3,526.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c125,default,edge-7,5,526.3,0.0,526.3,544.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c035,default,edge-7,6,544.3,0.0,544.3,562.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c095,default,edge-7,7,562.3,0.0,562.3,580.3,18.0,4543,0
mid,result_200_mid.json,FG-DSCR,c094,default,edge-7,8,580.3,72.0,652.3,679.3,27.0,4541,720
mid,result_200_mid.json,FG-DSCR,c004,default,edge-7,9,679.3,0.0,679.3,706.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c064,default,edge-7,10,706.3,0.0,706.3,733.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c034,default,edge-7,11,733.3,0.0,733.3,760.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c184,default,edge-7,12,760.3,0.0,760.3,787.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c124,default,edge-7,13,787.3,0.0,787.3,814.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c154,default,edge-7,14,814.3,0.0,814.3,841.3,27.0,5261,0
mid,result_200_mid.json,FG-DSCR,c091,default,edge-7,15,841.3,180.0,1021.3,1039.3,18.0,4542,1800
mid,result_200_mid.json,FG-DSCR,c031,default,edge-7,16,1039.3,0.0,1039.3,1057.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c181,default,edge-7,17,1057.3,0.0,1057.3,1075.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c151,default,edge-7,18,1075.3,0.0,1075.3,1093.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c121,default,edge-7,19,1093.3,0.0,1093.3,1111.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c061,default,edge-7,20,1111.3,0.0,1111.3,1129.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c001,default,edge-7,21,1129.3,0.0,1129.3,1147.3,18.0,6342,0
mid,result_200_mid.json,FG-DSCR,c123,default,edge-7,22,1147.3,65.0,1212.3,1236.3,24.0,6340,650
mid,result_200_mid.json,FG-DSCR,c033,default,edge-7,23,1236.3,0.0,1236.3,1260.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c003,default,edge-7,24,1260.3,0.0,1260.3,1284.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c063,default,edge-7,25,1284.3,0.0,1284.3,1308.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c093,default,edge-7,26,1308.3,0.0,1308.3,1332.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c153,default,edge-7,27,1332.3,0.0,1332.3,1356.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c183,default,edge-7,28,1356.3,0.0,1356.3,1380.3,24.0,6990,0
mid,result_200_mid.json,FG-DSCR,c152,default,edge-7,29,1380.3,195.0,1575.3,1596.3,21.0,5960,1950
mid,result_200_mid.json,FG-DSCR,c122,default,edge-7,30,1596.3,0.0,1596.3,1617.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c032,default,edge-7,31,1617.3,0.0,1617.3,1638.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c182,default,edge-7,32,1638.3,0.0,1638.3,1659.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c062,default,edge-7,33,1659.3,0.0,1659.3,1680.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c002,default,edge-7,34,1680.3,0.0,1680.3,1701.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c092,default,edge-7,35,1701.3,0.0,1701.3,1722.3,21.0,7910,0
mid,result_200_mid.json,FG-DSCR,c006,default,edge-7,36,1722.3,165.0,1887.3,1908.3,21.0,6110,1650
mid,result_200_mid.json,FG-DSCR,c096,default,edge-7,37,1908.3,0.0,1908.3,1929.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c036,default,edge-7,38,1929.3,0.0,1929.3,1950.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c126,default,edge-7,39,1950.3,0.0,1950.3,1971.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c186,default,edge-7,40,1971.3,0.0,1971.3,1992.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c066,default,edge-7,41,1992.3,0.0,1992.3,2013.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c156,default,edge-7,42,2013.3,0.0,2013.3,2034.3,21.0,7760,0
mid,result_200_mid.json,FG-DSCR,c168,default,edge-8,1,0.0,641.1,641.1,658.1,17.0,0,6411
mid,result_200_mid.json,FG-DSCR,c018,default,edge-8,2,658.1,0.0,658.1,675.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c138,default,edge-8,3,675.1,0.0,675.1,692.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c078,default,edge-8,4,692.1,0.0,692.1,709.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c108,default,edge-8,5,709.1,0.0,709.1,726.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c198,default,edge-8,6,726.1,0.0,726.1,743.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c048,default,edge-8,7,743.1,0.0,743.1,760.1,17.0,6411,0
mid,result_200_mid.json,FG-DSCR,c017,default,edge-8,8,760.1,135.0,895.1,909.1,14.0,6410,1350
mid,result_200_mid.json,FG-DSCR,c107,default,edge-8,9,909.1,0.0,909.1,923.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c167,default,edge-8,10,923.1,0.0,923.1,937.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c077,default,edge-8,11,937.1,0.0,937.1,951.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c197,default,edge-8,12,951.1,0.0,951.1,965.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c137,default,edge-8,13,965.1,0.0,965.1,979.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c047,default,edge-8,14,979.1,0.0,979.1,993.1,14.0,7760,0
mid,result_200_mid.json,FG-DSCR,c044,default,edge-8,15,993.1,150.4,1143.5,1160.5,17.0,5690,1504
mid,result_200_mid.json,FG-DSCR,c134,default,edge-8,16,1160.5,0.0,1160.5,1177.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c104,default,edge-8,17,1177.5,0.0,1177.5,1194.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c164,default,edge-8,18,1194.5,0.0,1194.5,1211.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c074,default,edge-8,19,1211.5,0.0,1211.5,1228.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c194,default,edge-8,20,1228.5,0.0,1228.5,1245.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c014,default,edge-8,21,1245.5,0.0,1245.5,1262.5,17.0,7194,0
mid,result_200_mid.json,FG-DSCR,c045,default,edge-8,22,1262.5,0.0,1262.5,1282.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c015,default,edge-8,23,1282.5,0.0,1282.5,1302.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c165,default,edge-8,24,1302.5,0.0,1302.5,1322.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c075,default,edge-8,25,1322.5,0.0,1322.5,1342.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c105,default,edge-8,26,1342.5,0.0,1342.5,1362.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c135,default,edge-8,27,1362.5,0.0,1362.5,1382.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c195,default,edge-8,28,1382.5,0.0,1382.5,1402.5,20.0,6414,0
mid,result_200_mid.json,FG-DSCR,c133,default,edge-8,29,1402.5,90.0,1492.5,1506.5,14.0,5691,900
mid,result_200_mid.json,FG-DSCR,c013,default,edge-8,30,1506.5,0.0,1506.5,1520.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c076,default,edge-8,31,1520.5,0.0,1520.5,1543.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c073,default,edge-8,32,1543.5,0.0,1543.5,1557.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c166,default,edge-8,33,1557.5,0.0,1557.5,1580.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c043,default,edge-8,34,1580.5,0.0,1580.5,1594.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c136,default,edge-8,35,1594.5,0.0,1594.5,1617.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c196,default,edge-8,36,1617.5,0.0,1617.5,1640.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c103,default,edge-8,37,1640.5,0.0,1640.5,1654.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c106,default,edge-8,38,1654.5,0.0,1654.5,1677.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c193,default,edge-8,39,1677.5,0.0,1677.5,1691.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c046,default,edge-8,40,1691.5,0.0,1691.5,1714.5,23.0,6441,0
mid,result_200_mid.json,FG-DSCR,c163,default,edge-8,41,1714.5,0.0,1714.5,1728.5,14.0,6591,0
mid,result_200_mid.json,FG-DSCR,c016,default,edge-8,42,1728.5,0.0,1728.5,1751.5,23.0,6441,0
mid2,result_200_mid2.json,FG-DSCR,c039,default,edge-1,1,0.0,1294.8,1294.8,1326.8,32.0,0,6474
mid2,result_200_mid2.json,FG-DSCR,c009,default,edge-1,2,1326.8,0.0,1326.8,1358.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c099,default,edge-1,3,1358.8,0.0,1358.8,1390.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c189,default,edge-1,4,1390.8,0.0,1390.8,1422.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c069,default,edge-1,5,1422.8,0.0,1422.8,1454.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c129,default,edge-1,6,1454.8,0.0,1454.8,1486.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c159,default,edge-1,7,1486.8,0.0,1486.8,1518.8,32.0,6474,0
mid2,result_200_mid2.json,FG-DSCR,c012,default,edge-1,8,1518.8,690.2,2209.0,2238.0,29.0,4020,3451
mid2,result_200_mid2.json,FG-DSCR,c042,default,edge-1,9,2238.0,0.0,2238.0,2267.0,29.0,7471,0
mid2,result_200_mid2.json,FG-DSCR,c066,default,edge-1,10,2267.0,1138.0,3405.0,3426.0,21.0,2070,5690
mid2,result_200_mid2.json,FG-DSCR,c156,default,edge-1,11,3426.0,0.0,3426.0,3447.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c036,default,edge-1,12,3447.0,0.0,3447.0,3468.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c126,default,edge-1,13,3468.0,0.0,3468.0,3489.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c186,default,edge-1,14,3489.0,0.0,3489.0,3510.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c006,default,edge-1,15,3510.0,0.0,3510.0,3531.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c096,default,edge-1,16,3531.0,0.0,3531.0,3552.0,21.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c092,default,edge-1,17,3552.0,360.0,3912.0,3933.0,21.0,6110,1800
mid2,result_200_mid2.json,FG-DSCR,c062,default,edge-1,18,3933.0,0.0,3933.0,3954.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c182,default,edge-1,19,3954.0,0.0,3954.0,3975.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c152,default,edge-1,20,3975.0,0.0,3975.0,3996.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c122,default,edge-1,21,3996.0,0.0,3996.0,4017.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c002,default,edge-1,22,4017.0,0.0,4017.0,4038.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c032,default,edge-1,23,4038.0,0.0,4038.0,4059.0,21.0,7910,0
mid2,result_200_mid2.json,FG-DSCR,c191,default,edge-2,1,0.0,1404.8,1404.8,1430.8,26.0,0,7024
mid2,result_200_mid2.json,FG-DSCR,c041,default,edge-2,2,1430.8,0.0,1430.8,1456.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c131,default,edge-2,3,1456.8,0.0,1456.8,1482.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c011,default,edge-2,4,1482.8,0.0,1482.8,1508.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c101,default,edge-2,5,1508.8,0.0,1508.8,1534.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c161,default,edge-2,6,1534.8,0.0,1534.8,1560.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c071,default,edge-2,7,1560.8,0.0,1560.8,1586.8,26.0,7024,0
mid2,result_200_mid2.json,FG-DSCR,c128,default,edge-2,8,1586.8,330.0,1916.8,1945.8,29.0,5674,1650
mid2,result_200_mid2.json,FG-DSCR,c068,default,edge-2,9,1945.8,0.0,1945.8,1974.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c158,default,edge-2,10,1974.8,0.0,1974.8,2003.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c098,default,edge-2,11,2003.8,0.0,2003.8,2032.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c038,default,edge-2,12,2032.8,0.0,2032.8,2061.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c008,default,edge-2,13,2061.8,0.0,2061.8,2090.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c188,default,edge-2,14,2090.8,0.0,2090.8,2119.8,29.0,7324,0
mid2,result_200_mid2.json,FG-DSCR,c040,default,edge-2,15,2119.8,330.2,2450.0,2485.0,35.0,5670,1651
mid2,result_200_mid2.json,FG-DSCR,c190,default,edge-2,16,2485.0,0.0,2485.0,2520.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c160,default,edge-2,17,2520.0,0.0,2520.0,2555.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c070,default,edge-2,18,2555.0,0.0,2555.0,2590.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c100,default,edge-2,19,2590.0,0.0,2590.0,2625.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c010,default,edge-2,20,2625.0,0.0,2625.0,2660.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c130,default,edge-2,21,2660.0,0.0,2660.0,2695.0,35.0,7321,0
mid2,result_200_mid2.json,FG-DSCR,c132,default,edge-2,22,2695.0,360.0,3055.0,3084.0,29.0,5671,1800
mid2,result_200_mid2.json,FG-DSCR,c162,default,edge-2,23,3084.0,0.0,3084.0,3113.0,29.0,7471,0
mid2,result_200_mid2.json,FG-DSCR,c072,default,edge-2,24,3113.0,0.0,3113.0,3142.0,29.0,7471,0
mid2,result_200_mid2.json,FG-DSCR,c192,default,edge-2,25,3142.0,0.0,3142.0,3171.0,29.0,7471,0
mid2,result_200_mid2.json,FG-DSCR,c102,default,edge-2,26,3171.0,0.0,3171.0,3200.0,29.0,7471,0
mid2,result_200_mid2.json,FG-DSCR,c167,default,edge-3,1,0.0,776.0,776.0,790.0,14.0,0,7760
mid2,result_200_mid2.json,FG-DSCR,c017,default,edge-3,2,790.0,0.0,790.0,804.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c047,default,edge-3,3,804.0,0.0,804.0,818.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c107,default,edge-3,4,818.0,0.0,818.0,832.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c197,default,edge-3,5,832.0,0.0,832.0,846.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c137,default,edge-3,6,846.0,0.0,846.0,860.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c077,default,edge-3,7,860.0,0.0,860.0,874.0,14.0,7760,0
mid2,result_200_mid2.json,FG-DSCR,c140,default,edge-3,8,874.0,2261.8,3135.8,3178.8,43.0,0,22618
mid2,result_200_mid2.json,FG-DSCR,c080,default,edge-3,9,3178.8,0.0,3178.8,3221.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c170,default,edge-3,10,3221.8,0.0,3221.8,3264.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c020,default,edge-3,11,3264.8,0.0,3264.8,3307.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c200,default,edge-3,12,3307.8,0.0,3307.8,3350.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c050,default,edge-3,13,3350.8,0.0,3350.8,3393.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c110,default,edge-3,14,3393.8,0.0,3393.8,3436.8,43.0,22618,0
mid2,result_200_mid2.json,FG-DSCR,c049,default,edge-3,15,3436.8,760.0,4196.8,4236.8,40.0,22610,7600
mid2,result_200_mid2.json,FG-DSCR,c169,default,edge-3,16,4236.8,0.0,4236.8,4276.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c139,default,edge-3,17,4276.8,0.0,4276.8,4316.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c079,default,edge-3,18,4316.8,0.0,4316.8,4356.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c109,default,edge-3,19,4356.8,0.0,4356.8,4396.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c199,default,edge-3,20,4396.8,0.0,4396.8,4436.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c019,default,edge-3,21,4436.8,0.0,4436.8,4476.8,40.0,30210,0
mid2,result_200_mid2.json,FG-DSCR,c111,default,edge-4,1,0.0,1611.8,1611.8,1657.8,46.0,0,16118
mid2,result_200_mid2.json,FG-DSCR,c141,default,edge-4,2,1657.8,0.0,1657.8,1703.8,46.0,16118,0
mid2,result_200_mid2.json,FG-DSCR,c171,default,edge-4,3,1703.8,0.0,1703.8,1749.8,46.0,16118,0
mid2,result_200_mid2.json,FG-DSCR,c051,default,edge-4,4,1749.8,0.0,1749.8,1795.8,46.0,16118,0
mid2,result_200_mid2.json,FG-DSCR,c021,default,edge-4,5,1795.8,0.0,1795.8,1841.8,46.0,16118,0
mid2,result_200_mid2.json,FG-DSCR,c081,default,edge-4,6,1841.8,0.0,1841.8,1887.8,46.0,16118,0
mid2,result_200_mid2.json,FG-DSCR,c112,default,edge-4,7,1887.8,1120.0,3007.8,3056.8,49.0,15390,11200
mid2,result_200_mid2.json,FG-DSCR,c052,default,edge-4,8,3056.8,0.0,3056.8,3105.8,49.0,26590,0
mid2,result_200_mid2.json,FG-DSCR,c082,default,edge-4,9,3105.8,0.0,3105.8,3154.8,49.0,26590,0
mid2,result_200_mid2.json,FG-DSCR,c172,default,edge-4,10,3154.8,0.0,3154.8,3203.8,49.0,26590,0
mid2,result_200_mid2.json,FG-DSCR,c022,default,edge-4,11,3203.8,0.0,3203.8,3252.8,49.0,26590,0
mid2,result_200_mid2.json,FG-DSCR,c142,default,edge-4,12,3252.8,0.0,3252.8,3301.8,49.0,26590,0
mid2,result_200_mid2.json,FG-DSCR,c054,default,edge-4,13,3301.8,760.0,4061.8,4104.8,43.0,25090,7600
mid2,result_200_mid2.json,FG-DSCR,c114,default,edge-4,14,4104.8,0.0,4104.8,4147.8,43.0,32690,0
mid2,result_200_mid2.json,FG-DSCR,c144,default,edge-4,15,4147.8,0.0,4147.8,4190.8,43.0,32690,0
mid2,result_200_mid2.json,FG-DSCR,c174,default,edge-4,16,4190.8,0.0,4190.8,4233.8,43.0,32690,0
mid2,result_200_mid2.json,FG-DSCR,c084,default,edge-4,17,4233.8,0.0,4233.8,4276.8,43.0,32690,0
mid2,result_200_mid2.json,FG-DSCR,c024,default,edge-4,18,4276.8,0.0,4276.8,4319.8,43.0,32690,0
mid2,result_200_mid2.json,FG-DSCR,c023,default,edge-4,19,4319.8,720.0,5039.8,5079.8,40.0,23290,7200
mid2,result_200_mid2.json,FG-DSCR,c113,default,edge-4,20,5079.8,0.0,5079.8,5119.8,40.0,30490,0
mid2,result_200_mid2.json,FG-DSCR,c083,default,edge-4,21,5119.8,0.0,5119.8,5159.8,40.0,30490,0
mid2,result_200_mid2.json,FG-DSCR,c173,default,edge-4,22,5159.8,0.0,5159.8,5199.8,40.0,30490,0
mid2,result_200_mid2.json,FG-DSCR,c053,default,edge-4,23,5199.8,0.0,5199.8,5239.8,40.0,30490,0
mid2,result_200_mid2.json,FG-DSCR,c143,default,edge-4,24,5239.8,0.0,5239.8,5279.8,40.0,30490,0
mid2,result_200_mid2.json,FG-DSCR,c178,default,edge-5,1,0.0,896.0,896.0,927.0,31.0,0,4480
mid2,result_200_mid2.json,FG-DSCR,c118,default,edge-5,2,927.0,0.0,927.0,958.0,31.0,4480,0
mid2,result_200_mid2.json,FG-DSCR,c148,default,edge-5,3,958.0,0.0,958.0,989.0,31.0,4480,0
mid2,result_200_mid2.json,FG-DSCR,c028,default,edge-5,4,989.0,0.0,989.0,1020.0,31.0,4480,0
mid2,result_200_mid2.json,FG-DSCR,c058,default,edge-5,5,1020.0,0.0,1020.0,1051.0,31.0,4480,0
mid2,result_200_mid2.json,FG-DSCR,c088,default,edge-5,6,1051.0,0.0,1051.0,1082.0,31.0,4480,0
mid2,result_200_mid2.json,FG-DSCR,c119,default,edge-5,7,1082.0,360.0,1442.0,1464.0,22.0,4472,1800
mid2,result_200_mid2.json,FG-DSCR,c029,default,edge-5,8,1464.0,0.0,1464.0,1486.0,22.0,6272,0
mid2,result_200_mid2.json,FG-DSCR,c179,default,edge-5,9,1486.0,0.0,1486.0,1508.0,22.0,6272,0
mid2,result_200_mid2.json,FG-DSCR,c089,default,edge-5,10,1508.0,0.0,1508.0,1530.0,22.0,6272,0
mid2,result_200_mid2.json,FG-DSCR,c059,default,edge-5,11,1530.0,0.0,1530.0,1552.0,22.0,6272,0
mid2,result_200_mid2.json,FG-DSCR,c149,default,edge-5,12,1552.0,0.0,1552.0,1574.0,22.0,6272,0
mid2,result_200_mid2.json,FG-DSCR,c115,default,edge-5,13,1574.0,0.8,1574.8,1596.8,22.0,5628,4
mid2,result_200_mid2.json,FG-DSCR,c145,default,edge-5,14,1596.8,0.0,1596.8,1618.8,22.0,5632,0
mid2,result_200_mid2.json,FG-DSCR,c025,default,edge-5,15,1618.8,0.0,1618.8,1640.8,22.0,5632,0
mid2,result_200_mid2.json,FG-DSCR,c175,default,edge-5,16,1640.8,0.0,1640.8,1662.8,22.0,5632,0
